,word,color,response,reaction_time,is_correct,time
638,RED,red,red,1474.0,True,"Apr 02, 2025 12:57 PM"
639,RED,red,red,1103.0,True,"Apr 02, 2025 12:57 PM"
640,GREEN,yellow,yellow,1591.0,True,"Apr 02, 2025 12:57 PM"
641,YELLOW,green,green,1609.0,True,"Apr 02, 2025 12:57 PM"
642,GREEN,blue,blue,1101.0,True,"Apr 02, 2025 12:57 PM"
643,BLUE,green,green,1766.0,True,"Apr 02, 2025 12:58 PM"
644,YELLOW,red,yellow,1201.0,False,"Apr 02, 2025 12:58 PM"
645,YELLOW,green,green,1986.0,True,"Apr 02, 2025 12:58 PM"
646,RED,blue,blue,2843.0,True,"Apr 02, 2025 12:58 PM"
647,YELLOW,green,green,1369.0,True,"Apr 02, 2025 12:58 PM"
648,RED,green,green,1062.0,True,"Apr 02, 2025 12:58 PM"
649,GREEN,yellow,yellow,1885.0,True,"Apr 02, 2025 12:58 PM"
650,BLUE,blue,blue,5608.0,True,"Apr 02, 2025 02:00 PM"
651,RED,blue,blue,6512.0,True,"Apr 02, 2025 02:00 PM"
652,GREEN,green,yellow,4566.0,False,"Apr 02, 2025 02:01 PM"
653,RED,yellow,yellow,2001.0,True,"Apr 02, 2025 02:01 PM"
654,BLUE,blue,green,3803.0,False,"Apr 02, 2025 02:01 PM"
655,GREEN,yellow,yellow,12891.0,True,"Apr 02, 2025 02:01 PM"
656,GREEN,yellow,yellow,1104.0,True,"Apr 02, 2025 02:01 PM"
657,BLUE,red,red,2922.0,True,"Apr 02, 2025 02:01 PM"
658,BLUE,green,yellow,3449.0,False,"Apr 02, 2025 02:01 PM"
659,BLUE,yellow,yellow,1759.0,True,"Apr 02, 2025 02:01 PM"
660,GREEN,green,yellow,2127.0,False,"Apr 02, 2025 02:01 PM"
661,YELLOW,green,yellow,1990.0,False,"Apr 02, 2025 02:01 PM"
662,BLUE,red,blue,1562.0,False,"Apr 02, 2025 02:01 PM"
663,YELLOW,blue,blue,1647.0,True,"Apr 02, 2025 02:01 PM"
664,YELLOW,red,blue,1771.0,False,"Apr 02, 2025 02:01 PM"
665,RED,yellow,yellow,2250.0,True,"Apr 02, 2025 02:01 PM"
666,RED,yellow,yellow,1095.0,True,"Apr 02, 2025 02:01 PM"
667,BLUE,green,yellow,2749.0,False,"Apr 02, 2025 02:01 PM"
668,YELLOW,green,green,1087.0,True,"Apr 02, 2025 02:01 PM"
669,RED,red,red,1846.0,True,"Apr 02, 2025 02:01 PM"
670,GREEN,yellow,yellow,5291.0,True,"Apr 02, 2025 02:12 PM"
671,RED,red,red,2134.0,True,"Apr 02, 2025 02:12 PM"
672,GREEN,green,green,1800.0,True,"Apr 02, 2025 02:12 PM"
673,YELLOW,red,red,2697.0,True,"Apr 02, 2025 02:12 PM"
674,RED,red,red,3672.0,True,"Apr 02, 2025 02:12 PM"
675,GREEN,red,green,1627.0,False,"Apr 02, 2025 02:12 PM"
676,YELLOW,green,green,3334.0,True,"Apr 02, 2025 02:12 PM"
677,RED,yellow,yellow,2300.0,True,"Apr 02, 2025 02:12 PM"
678,GREEN,red,red,2730.0,True,"Apr 02, 2025 02:12 PM"
679,YELLOW,green,green,3001.0,True,"Apr 02, 2025 02:12 PM"
680,GREEN,green,green,1780.0,True,"Apr 02, 2025 02:12 PM"
681,RED,yellow,yellow,2201.0,True,"Apr 02, 2025 02:12 PM"
682,GREEN,blue,blue,2784.0,True,"Apr 02, 2025 02:12 PM"
683,GREEN,red,red,1548.0,True,"Apr 02, 2025 02:12 PM"
684,GREEN,yellow,yellow,1683.0,True,"Apr 02, 2025 02:12 PM"
685,BLUE,red,red,2132.0,True,"Apr 02, 2025 02:12 PM"
686,RED,green,green,1547.0,True,"Apr 02, 2025 02:12 PM"
687,RED,blue,blue,1967.0,True,"Apr 02, 2025 02:12 PM"
688,GREEN,red,red,3247.0,True,"Apr 02, 2025 02:13 PM"
689,RED,red,red,1818.0,True,"Apr 02, 2025 02:13 PM"
690,YELLOW,blue,blue,9816.0,True,"Apr 02, 2025 02:18 PM"
691,BLUE,red,red,6009.0,True,"Apr 02, 2025 02:18 PM"
692,YELLOW,yellow,yellow,3182.0,True,"Apr 02, 2025 02:18 PM"
693,GREEN,blue,blue,2940.0,True,"Apr 02, 2025 02:18 PM"
694,YELLOW,blue,blue,3741.0,True,"Apr 02, 2025 02:18 PM"
695,YELLOW,green,green,3120.0,True,"Apr 02, 2025 02:18 PM"
696,RED,green,green,3974.0,True,"Apr 02, 2025 02:18 PM"
697,GREEN,green,green,2056.0,True,"Apr 02, 2025 02:18 PM"
698,BLUE,green,green,3755.0,True,"Apr 02, 2025 02:18 PM"
699,BLUE,blue,blue,2125.0,True,"Apr 02, 2025 02:18 PM"
700,YELLOW,green,green,2752.0,True,"Apr 02, 2025 02:19 PM"
701,YELLOW,red,red,2831.0,True,"Apr 02, 2025 02:19 PM"
702,GREEN,green,green,1957.0,True,"Apr 02, 2025 02:19 PM"
703,GREEN,blue,blue,2413.0,True,"Apr 02, 2025 02:19 PM"
704,GREEN,red,red,7344.0,True,"Apr 02, 2025 02:19 PM"
705,GREEN,red,red,1884.0,True,"Apr 02, 2025 02:19 PM"
706,BLUE,red,red,3013.0,True,"Apr 02, 2025 02:19 PM"
707,RED,green,green,2172.0,True,"Apr 02, 2025 02:19 PM"
708,YELLOW,yellow,yellow,4781.0,True,"Apr 02, 2025 02:19 PM"
709,RED,blue,blue,2165.0,True,"Apr 02, 2025 02:19 PM"
710,BLUE,red,red,3831.0,True,"Apr 02, 2025 03:38 PM"
711,YELLOW,blue,blue,2412.0,True,"Apr 02, 2025 03:38 PM"
712,BLUE,yellow,blue,2278.0,False,"Apr 02, 2025 03:39 PM"
713,BLUE,red,blue,6247.0,False,"Apr 02, 2025 03:39 PM"
714,YELLOW,green,green,2034.0,True,"Apr 02, 2025 03:39 PM"
715,YELLOW,green,green,1399.0,True,"Apr 02, 2025 03:39 PM"
716,GREEN,green,green,2022.0,True,"Apr 02, 2025 03:39 PM"
717,BLUE,blue,blue,2105.0,True,"Apr 02, 2025 03:39 PM"
718,RED,green,green,1983.0,True,"Apr 02, 2025 03:39 PM"
719,RED,blue,red,6979.0,False,"Apr 02, 2025 03:38 PM"
720,GREEN,yellow,yellow,7473.0,True,"Apr 02, 2025 03:39 PM"
721,GREEN,blue,blue,8543.0,True,"Apr 02, 2025 03:39 PM"
722,GREEN,yellow,green,1823.0,False,"Apr 02, 2025 03:39 PM"
723,BLUE,green,green,2914.0,True,"Apr 02, 2025 03:39 PM"
724,RED,red,red,1598.0,True,"Apr 02, 2025 03:39 PM"
725,GREEN,green,green,5168.0,True,"Apr 02, 2025 03:39 PM"
726,BLUE,red,red,2148.0,True,"Apr 02, 2025 03:39 PM"
727,GREEN,yellow,yellow,1459.0,True,"Apr 02, 2025 03:39 PM"
728,BLUE,yellow,yellow,1637.0,True,"Apr 02, 2025 03:39 PM"
729,YELLOW,green,green,2508.0,True,"Apr 02, 2025 03:39 PM"
730,RED,blue,yellow,10401.0,False,"Apr 02, 2025 03:58 PM"
731,BLUE,red,red,9048.0,True,"Apr 02, 2025 03:58 PM"
732,RED,red,blue,8522.0,False,"Apr 02, 2025 03:58 PM"
733,YELLOW,red,red,7829.0,True,"Apr 02, 2025 03:58 PM"
734,RED,red,blue,2886.0,False,"Apr 02, 2025 03:58 PM"
735,BLUE,yellow,yellow,3975.0,True,"Apr 02, 2025 03:58 PM"
736,GREEN,blue,blue,3583.0,True,"Apr 02, 2025 03:59 PM"
737,GREEN,green,green,2812.0,True,"Apr 02, 2025 03:59 PM"
738,GREEN,green,green,2041.0,True,"Apr 02, 2025 03:59 PM"
739,GREEN,green,blue,887.0,False,"Apr 02, 2025 03:59 PM"
740,YELLOW,red,yellow,1328.0,False,"Apr 02, 2025 03:59 PM"
741,YELLOW,green,green,604.0,True,"Apr 02, 2025 03:59 PM"
742,YELLOW,red,blue,712.0,False,"Apr 02, 2025 03:59 PM"
743,RED,green,red,574.0,False,"Apr 02, 2025 03:59 PM"
744,BLUE,green,blue,555.0,False,"Apr 02, 2025 03:59 PM"
745,BLUE,yellow,green,548.0,False,"Apr 02, 2025 03:59 PM"
746,GREEN,green,yellow,572.0,False,"Apr 02, 2025 03:59 PM"
747,YELLOW,red,green,394.0,False,"Apr 02, 2025 03:59 PM"
748,YELLOW,blue,blue,404.0,True,"Apr 02, 2025 03:59 PM"
749,RED,red,red,402.0,True,"Apr 02, 2025 03:59 PM"
750,GREEN,yellow,yellow,3270.0,True,"Apr 02, 2025 04:15 PM"
751,BLUE,red,red,1750.0,True,"Apr 02, 2025 04:15 PM"
752,RED,yellow,yellow,1775.0,True,"Apr 02, 2025 04:15 PM"
753,GREEN,green,green,1462.0,True,"Apr 02, 2025 04:15 PM"
754,RED,yellow,yellow,2017.0,True,"Apr 02, 2025 04:15 PM"
755,RED,blue,blue,1620.0,True,"Apr 02, 2025 04:15 PM"
756,RED,yellow,yellow,1453.0,True,"Apr 02, 2025 04:15 PM"
757,RED,blue,blue,1267.0,True,"Apr 02, 2025 04:16 PM"
758,GREEN,yellow,yellow,1643.0,True,"Apr 02, 2025 04:16 PM"
759,GREEN,yellow,yellow,1199.0,True,"Apr 02, 2025 04:16 PM"
760,BLUE,red,red,1524.0,True,"Apr 02, 2025 04:16 PM"
761,BLUE,red,red,1638.0,True,"Apr 02, 2025 04:16 PM"
762,RED,red,red,1274.0,True,"Apr 02, 2025 04:16 PM"
763,YELLOW,yellow,yellow,1227.0,True,"Apr 02, 2025 04:16 PM"
764,GREEN,red,red,1719.0,True,"Apr 02, 2025 04:16 PM"
765,BLUE,yellow,yellow,1238.0,True,"Apr 02, 2025 04:16 PM"
766,YELLOW,red,red,1464.0,True,"Apr 02, 2025 04:16 PM"
767,GREEN,red,red,2237.0,True,"Apr 02, 2025 04:16 PM"
768,GREEN,red,red,1463.0,True,"Apr 02, 2025 04:16 PM"
769,GREEN,yellow,yellow,1220.0,True,"Apr 02, 2025 04:16 PM"
770,BLUE,yellow,yellow,10589.0,True,"Apr 02, 2025 04:57 PM"
771,RED,red,red,2091.0,True,"Apr 02, 2025 04:57 PM"
772,BLUE,blue,blue,1614.0,True,"Apr 02, 2025 04:57 PM"
773,RED,blue,blue,2180.0,True,"Apr 02, 2025 04:57 PM"
774,YELLOW,green,green,3396.0,True,"Apr 02, 2025 04:58 PM"
775,YELLOW,red,red,2315.0,True,"Apr 02, 2025 04:58 PM"
776,RED,blue,blue,2168.0,True,"Apr 02, 2025 04:58 PM"
777,GREEN,blue,blue,2141.0,True,"Apr 02, 2025 04:58 PM"
778,RED,red,red,3876.0,True,"Apr 02, 2025 04:58 PM"
779,YELLOW,blue,blue,2382.0,True,"Apr 02, 2025 04:58 PM"
780,GREEN,yellow,yellow,2776.0,True,"Apr 02, 2025 04:58 PM"
781,BLUE,green,green,3269.0,True,"Apr 02, 2025 04:58 PM"
782,BLUE,yellow,yellow,56254.0,True,"Apr 02, 2025 04:59 PM"
783,GREEN,yellow,yellow,1282.0,True,"Apr 02, 2025 04:59 PM"
784,RED,blue,blue,1548.0,True,"Apr 02, 2025 04:59 PM"
785,RED,blue,blue,2084.0,True,"Apr 02, 2025 04:59 PM"
786,BLUE,green,green,1824.0,True,"Apr 02, 2025 04:59 PM"
787,BLUE,yellow,yellow,1366.0,True,"Apr 02, 2025 04:59 PM"
788,YELLOW,yellow,yellow,1364.0,True,"Apr 02, 2025 04:59 PM"
789,GREEN,blue,blue,1525.0,True,"Apr 02, 2025 04:59 PM"
790,GREEN,green,green,1955.0,True,"Apr 02, 2025 05:10 PM"
791,YELLOW,yellow,yellow,1857.0,True,"Apr 02, 2025 05:10 PM"
792,YELLOW,green,green,2555.0,True,"Apr 02, 2025 05:10 PM"
793,GREEN,green,green,1593.0,True,"Apr 02, 2025 05:10 PM"
794,GREEN,red,red,2131.0,True,"Apr 02, 2025 05:10 PM"
795,YELLOW,blue,yellow,1902.0,False,"Apr 02, 2025 05:10 PM"
796,BLUE,red,red,1883.0,True,"Apr 02, 2025 05:10 PM"
797,GREEN,red,red,1547.0,True,"Apr 02, 2025 05:10 PM"
798,BLUE,blue,blue,1993.0,True,"Apr 02, 2025 05:10 PM"
799,BLUE,red,red,1829.0,True,"Apr 02, 2025 05:10 PM"
800,YELLOW,yellow,yellow,1690.0,True,"Apr 02, 2025 05:10 PM"
801,YELLOW,yellow,yellow,1584.0,True,"Apr 02, 2025 05:10 PM"
802,RED,blue,blue,3254.0,True,"Apr 02, 2025 05:10 PM"
803,YELLOW,yellow,yellow,1973.0,True,"Apr 02, 2025 05:10 PM"
804,YELLOW,green,green,1960.0,True,"Apr 02, 2025 05:10 PM"
805,GREEN,green,green,1426.0,True,"Apr 02, 2025 05:10 PM"
806,BLUE,blue,blue,2073.0,True,"Apr 02, 2025 05:10 PM"
807,GREEN,yellow,yellow,1878.0,True,"Apr 02, 2025 05:11 PM"
808,GREEN,green,green,1581.0,True,"Apr 02, 2025 05:11 PM"
809,YELLOW,yellow,yellow,1691.0,True,"Apr 02, 2025 05:11 PM"
810,RED,red,red,16330.0,True,"Apr 02, 2025 05:32 PM"
811,RED,red,red,7403.0,True,"Apr 02, 2025 05:32 PM"
812,BLUE,blue,blue,7966.0,True,"Apr 02, 2025 05:32 PM"
813,YELLOW,blue,blue,2881.0,True,"Apr 02, 2025 05:32 PM"
814,GREEN,red,red,2457.0,True,"Apr 02, 2025 05:32 PM"
815,YELLOW,red,red,3264.0,True,"Apr 02, 2025 05:32 PM"
816,GREEN,yellow,yellow,3556.0,True,"Apr 02, 2025 05:32 PM"
817,BLUE,yellow,blue,3706.0,False,"Apr 02, 2025 05:32 PM"
818,YELLOW,yellow,yellow,3532.0,True,"Apr 02, 2025 05:33 PM"
819,RED,green,green,3248.0,True,"Apr 02, 2025 05:33 PM"
820,BLUE,green,green,2857.0,True,"Apr 02, 2025 05:33 PM"
821,BLUE,blue,blue,4147.0,True,"Apr 02, 2025 05:33 PM"
822,YELLOW,red,red,2415.0,True,"Apr 02, 2025 05:33 PM"
823,RED,green,green,2956.0,True,"Apr 02, 2025 05:33 PM"
824,RED,green,green,3155.0,True,"Apr 02, 2025 05:33 PM"
825,YELLOW,blue,blue,2949.0,True,"Apr 02, 2025 05:33 PM"
826,BLUE,red,red,2406.0,True,"Apr 02, 2025 05:33 PM"
827,BLUE,yellow,yellow,2097.0,True,"Apr 02, 2025 05:33 PM"
828,BLUE,red,red,2015.0,True,"Apr 02, 2025 05:33 PM"
829,BLUE,blue,blue,2432.0,True,"Apr 02, 2025 05:33 PM"
830,BLUE,blue,blue,3437.0,True,"Apr 02, 2025 05:35 PM"
831,GREEN,yellow,green,2922.0,False,"Apr 02, 2025 05:35 PM"
832,BLUE,yellow,yellow,16969.0,True,"Apr 02, 2025 05:35 PM"
833,BLUE,blue,blue,2362.0,True,"Apr 02, 2025 05:35 PM"
834,RED,green,green,3051.0,True,"Apr 02, 2025 05:35 PM"
835,RED,red,red,2118.0,True,"Apr 02, 2025 05:35 PM"
836,RED,blue,blue,4032.0,True,"Apr 02, 2025 05:35 PM"
837,GREEN,blue,blue,3631.0,True,"Apr 02, 2025 05:36 PM"
838,YELLOW,green,green,2886.0,True,"Apr 02, 2025 05:36 PM"
839,BLUE,blue,green,614.0,False,"Apr 02, 2025 05:36 PM"
840,RED,yellow,green,2051.0,False,"Apr 02, 2025 05:36 PM"
841,RED,red,red,3568.0,True,"Apr 02, 2025 05:36 PM"
842,RED,red,red,1966.0,True,"Apr 02, 2025 05:36 PM"
843,YELLOW,green,green,2430.0,True,"Apr 02, 2025 05:36 PM"
844,YELLOW,green,green,1929.0,True,"Apr 02, 2025 05:36 PM"
845,BLUE,red,red,2679.0,True,"Apr 02, 2025 05:35 PM"
846,YELLOW,yellow,yellow,2682.0,True,"Apr 02, 2025 05:35 PM"
847,BLUE,green,green,2900.0,True,"Apr 02, 2025 05:36 PM"
848,YELLOW,blue,blue,2394.0,True,"Apr 02, 2025 05:36 PM"
849,YELLOW,yellow,yellow,2963.0,True,"Apr 02, 2025 05:36 PM"
850,RED,blue,blue,3216.0,True,"Apr 02, 2025 05:36 PM"
851,YELLOW,yellow,yellow,2231.0,True,"Apr 02, 2025 05:36 PM"
852,BLUE,red,red,2233.0,True,"Apr 02, 2025 05:37 PM"
853,GREEN,red,red,3129.0,True,"Apr 02, 2025 05:35 PM"
854,YELLOW,blue,blue,2415.0,True,"Apr 02, 2025 05:36 PM"
855,RED,green,green,2976.0,True,"Apr 02, 2025 05:36 PM"
856,YELLOW,blue,blue,2284.0,True,"Apr 02, 2025 05:36 PM"
857,GREEN,blue,blue,2266.0,True,"Apr 02, 2025 05:36 PM"
858,RED,yellow,yellow,2859.0,True,"Apr 02, 2025 05:36 PM"
859,YELLOW,blue,blue,2436.0,True,"Apr 02, 2025 05:36 PM"
860,YELLOW,red,red,1897.0,True,"Apr 02, 2025 05:36 PM"
861,RED,blue,green,3706.0,False,"Apr 02, 2025 05:36 PM"
862,RED,red,red,2083.0,True,"Apr 02, 2025 05:36 PM"
863,GREEN,green,green,582.0,True,"Apr 02, 2025 05:36 PM"
864,GREEN,green,green,2532.0,True,"Apr 02, 2025 05:36 PM"
865,GREEN,red,green,1660.0,False,"Apr 02, 2025 05:36 PM"
866,RED,green,red,1785.0,False,"Apr 02, 2025 05:36 PM"
867,YELLOW,red,red,2918.0,True,"Apr 02, 2025 05:36 PM"
868,YELLOW,green,green,1879.0,True,"Apr 02, 2025 05:36 PM"
869,RED,blue,blue,3350.0,True,"Apr 02, 2025 05:36 PM"
870,BLUE,blue,blue,5017.0,True,"Apr 02, 2025 05:37 PM"
871,GREEN,yellow,yellow,2099.0,True,"Apr 02, 2025 05:37 PM"
872,GREEN,blue,blue,2101.0,True,"Apr 02, 2025 05:37 PM"
873,GREEN,yellow,yellow,1679.0,True,"Apr 02, 2025 05:37 PM"
874,RED,blue,blue,2234.0,True,"Apr 02, 2025 05:37 PM"
875,YELLOW,blue,blue,2398.0,True,"Apr 02, 2025 05:37 PM"
876,GREEN,blue,blue,1732.0,True,"Apr 02, 2025 05:37 PM"
877,GREEN,blue,blue,1530.0,True,"Apr 02, 2025 05:37 PM"
878,RED,green,green,2251.0,True,"Apr 02, 2025 05:37 PM"
879,RED,blue,blue,1830.0,True,"Apr 02, 2025 05:37 PM"
880,GREEN,yellow,yellow,1999.0,True,"Apr 02, 2025 05:37 PM"
881,GREEN,yellow,yellow,1666.0,True,"Apr 02, 2025 05:37 PM"
882,RED,red,red,1881.0,True,"Apr 02, 2025 05:37 PM"
883,GREEN,red,red,1718.0,True,"Apr 02, 2025 05:37 PM"
884,GREEN,green,green,1646.0,True,"Apr 02, 2025 05:37 PM"
885,GREEN,green,green,1311.0,True,"Apr 02, 2025 05:37 PM"
886,BLUE,yellow,yellow,2130.0,True,"Apr 02, 2025 05:37 PM"
887,RED,red,red,1680.0,True,"Apr 02, 2025 05:37 PM"
888,YELLOW,blue,blue,2331.0,True,"Apr 02, 2025 05:37 PM"
889,YELLOW,blue,blue,1331.0,True,"Apr 02, 2025 05:37 PM"
890,RED,green,green,1579.0,True,"Apr 02, 2025 06:01 PM"
891,YELLOW,blue,blue,2423.0,True,"Apr 02, 2025 06:01 PM"
892,YELLOW,yellow,yellow,1099.0,True,"Apr 02, 2025 06:01 PM"
893,BLUE,red,red,1191.0,True,"Apr 02, 2025 06:01 PM"
894,GREEN,yellow,yellow,1636.0,True,"Apr 02, 2025 06:01 PM"
895,BLUE,yellow,yellow,1511.0,True,"Apr 02, 2025 06:01 PM"
896,GREEN,yellow,yellow,708.0,True,"Apr 02, 2025 06:01 PM"
897,RED,green,green,1344.0,True,"Apr 02, 2025 06:01 PM"
898,GREEN,green,green,853.0,True,"Apr 02, 2025 06:01 PM"
899,YELLOW,blue,blue,1156.0,True,"Apr 02, 2025 06:01 PM"
900,RED,yellow,yellow,1309.0,True,"Apr 02, 2025 06:01 PM"
901,BLUE,blue,blue,1562.0,True,"Apr 02, 2025 06:01 PM"
902,BLUE,green,green,1728.0,True,"Apr 02, 2025 06:01 PM"
903,BLUE,yellow,yellow,1448.0,True,"Apr 02, 2025 06:01 PM"
904,YELLOW,red,red,1184.0,True,"Apr 02, 2025 06:01 PM"
905,RED,red,red,874.0,True,"Apr 02, 2025 06:01 PM"
906,YELLOW,green,green,1107.0,True,"Apr 02, 2025 06:01 PM"
907,RED,yellow,yellow,1299.0,True,"Apr 02, 2025 06:01 PM"
908,RED,blue,blue,1722.0,True,"Apr 02, 2025 06:01 PM"
909,YELLOW,red,red,1757.0,True,"Apr 02, 2025 06:01 PM"
910,RED,blue,blue,3329.0,True,"Apr 02, 2025 06:06 PM"
911,RED,yellow,blue,6268.0,False,"Apr 02, 2025 06:06 PM"
912,GREEN,blue,blue,2256.0,True,"Apr 02, 2025 06:06 PM"
913,YELLOW,blue,blue,5951.0,True,"Apr 02, 2025 06:06 PM"
914,GREEN,blue,blue,3164.0,True,"Apr 02, 2025 06:06 PM"
915,RED,blue,blue,5716.0,True,"Apr 02, 2025 06:07 PM"
916,RED,green,blue,1263.0,False,"Apr 02, 2025 06:07 PM"
917,GREEN,green,green,3407.0,True,"Apr 02, 2025 06:34 PM"
918,YELLOW,blue,blue,2987.0,True,"Apr 02, 2025 06:34 PM"
919,BLUE,green,green,1684.0,True,"Apr 02, 2025 06:34 PM"
920,RED,yellow,yellow,1621.0,True,"Apr 02, 2025 06:34 PM"
921,GREEN,green,green,1682.0,True,"Apr 02, 2025 06:34 PM"
922,BLUE,green,green,1866.0,True,"Apr 02, 2025 06:34 PM"
923,RED,red,red,2066.0,True,"Apr 02, 2025 06:34 PM"
924,RED,blue,blue,1449.0,True,"Apr 02, 2025 06:34 PM"
925,YELLOW,green,green,2517.0,True,"Apr 02, 2025 06:34 PM"
926,YELLOW,yellow,yellow,1823.0,True,"Apr 02, 2025 06:34 PM"
927,GREEN,blue,blue,1775.0,True,"Apr 02, 2025 06:34 PM"
928,BLUE,blue,blue,1581.0,True,"Apr 02, 2025 06:34 PM"
929,GREEN,yellow,yellow,2556.0,True,"Apr 02, 2025 06:34 PM"
930,GREEN,yellow,yellow,1712.0,True,"Apr 02, 2025 06:34 PM"
931,YELLOW,yellow,yellow,1897.0,True,"Apr 02, 2025 06:34 PM"
932,BLUE,yellow,yellow,1750.0,True,"Apr 02, 2025 06:34 PM"
933,BLUE,green,green,1709.0,True,"Apr 02, 2025 06:34 PM"
934,BLUE,blue,blue,1550.0,True,"Apr 02, 2025 06:34 PM"
935,BLUE,green,green,1458.0,True,"Apr 02, 2025 06:34 PM"
936,GREEN,red,red,1648.0,True,"Apr 02, 2025 06:34 PM"
937,BLUE,green,green,2420.0,True,"Apr 02, 2025 10:51 PM"
938,GREEN,green,green,2309.0,True,"Apr 02, 2025 10:51 PM"
939,RED,red,red,2009.0,True,"Apr 02, 2025 10:51 PM"
940,RED,red,red,1704.0,True,"Apr 02, 2025 10:51 PM"
941,RED,blue,blue,7606.0,True,"Apr 03, 2025 12:05 AM"
942,RED,green,blue,4625.0,False,"Apr 03, 2025 12:05 AM"
943,YELLOW,green,yellow,8818.0,False,"Apr 03, 2025 12:05 AM"
944,RED,red,red,5332.0,True,"Apr 03, 2025 12:05 AM"
945,RED,yellow,yellow,2599.0,True,"Apr 03, 2025 12:05 AM"
946,BLUE,red,red,3843.0,True,"Apr 03, 2025 12:05 AM"
947,YELLOW,red,yellow,1604.0,False,"Apr 03, 2025 12:05 AM"
948,RED,blue,blue,2186.0,True,"Apr 03, 2025 12:05 AM"
949,GREEN,green,green,3971.0,True,"Apr 03, 2025 12:06 AM"
950,GREEN,blue,blue,4635.0,True,"Apr 03, 2025 12:06 AM"
951,YELLOW,red,red,2501.0,True,"Apr 03, 2025 12:06 AM"
952,YELLOW,yellow,yellow,2135.0,True,"Apr 03, 2025 12:06 AM"
953,RED,green,green,2513.0,True,"Apr 03, 2025 12:06 AM"
954,RED,red,blue,2450.0,False,"Apr 03, 2025 12:06 AM"
955,GREEN,red,red,4807.0,True,"Apr 03, 2025 12:06 AM"
